periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
anterior,2026-07-16,2026-08-01,/internacional/asi-quedo-la-luna-tras-el-impacto-de-un-cohete-de-spacex-un-satelite-capto-el-antes-y-el-despues/,Corea del Sur capta impacto de cohete en la Luna,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/asi-quedo-venezuela-tras-los-terremotos-de-magnitud-7-5-y-7-2-videos-revelan-los-danos/,Videos revelan la destrucción del terremoto en Venezuela,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/brasil-menor-deforestacion-siete-anos-amazonia-2025/,Amazonía brasileña registra su menor deforestación en siete años,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/china-evacua-a-16-millones-de-personas-tras-lluvias-historicas-provocadas-por-el-tifon-dolphin/,"El tifón Dolphin deja más de 1,6 millones de evacuados en China",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/como-avanza-la-emergencia-por-el-terremoto-en-venezuela-de-2026-estas-son-las-cifras-oficiales-hoy/,Terremoto en Venezuela: nuevas cifras oficiales de la emergencia,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/cuales-son-los-10-terremotos-de-magnitud-mayor-a-7-que-se-han-registrado-en-el-mundo-en-lo-que-va-de-2026/,¿Cuáles son los terremotos más fuertes de 2026?,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/cuales-son-los-mercados-inmobiliarios-mas-caros-de-estados-unidos-en-2026-y-cuanto-cuesta-comprar-casa-en-ellos/,California lidera los mercados inmobiliarios más caros de EE. UU.,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/demandan-a-donald-trump-por-presuntamente-comercializar-accesos-rapidos-y-privilegios-en-truth-social/,Demandan a Trump por acceso a publicaciones en Truth Social,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/dos-anos-de-masud-pezeshkian-guerras-crisis-economica-y-represion-marcan-su-mandato/,Masud Pezeshkian tras dos años de poder en Irán,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/ee-uu-japon-india-y-australia-refuerzan-el-quad-para-defender-la-estabilidad-del-indopacifico-frente-a-china/,Naciones buscan estabilidad en Indopacífico y el Mar de China,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/ee-uu-senala-a-rd-como-punto-de-transbordo-de-productos-chinos-cuales-son-los-senalamientos-de-washington/,RD y productos chinos: ¿qué señala EE. UU. sobre el transbordo?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/el-trafico-maritimo-en-ormuz-muestra-signos-de-recuperacion-aunque-reina-la-incertidumbre/,El tráfico marítimo en Ormuz muestra signos de recuperación,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/espana-se-prepara-para-un-eclipse-solar-historico-donde-y-a-que-hora-se-vera-el-fenomeno/,Eclipse total de sol recorre cuatro continentes,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/espana-y-marruecos-reforzaran-la-frontera-para-impedir-una-nueva-entrada-masiva-de-migrantes-en-ceuta/,En España no hay sitio para los migrantes que no cumplan la ley,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/estados-unidos-reembolsa-us100000-millones-a-importadores-por-aranceles-anulados/,"EE.UU. reembolsa US$100,000 millones por aranceles anulados",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/guerra-entre-israel-y-libano-amenaza-con-borrar-el-patrimonio-arqueologico-del-pais/,Patrimonio arqueológico de Líbano en peligro por la guerra,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/hambre-en-el-mundo-645-millones-de-personas-padecieron-hambre-en-2025-aunque-america-latina-volvio-a-reducir-la-desnutricion/,El hambre cero una meta difícil de alcanzar en el mundo,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/iran-niega-que-existan-negociaciones-con-estados-unidos-tras-el-anuncio-de-trump/,Irán niega acuerdos y conversaciones con EE. UU.,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/japon-evalua-los-danos-tras-un-terremoto-de-magnitud-71-en-kumamoto/,Varios heridos tras fuerte sismo en Japón,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/la-explicacion-cientifica-sobre-el-gran-terremoto-en-colombia-y-por-que-no-tiene-relacion-con-los-sismos-de-venezuela/,¿Están relacionados los sismos de Colombia y Venezuela?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/las-consecuencias-de-la-protesta-juvenil-que-puso-contra-las-cuerdas-al-gobierno-de-modi/,"""Cucarachas"" dejó su huella en movilizaciones juveniles en India",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/las-razones-detras-de-un-posible-giro-restrictivo-de-la-reserva-federal/,Las razones detrás de un posible giro restrictivo de la Reserva Federal - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/macron-afirma-que-europa-defendera-su-libertad-al-precio-de-la-sangre/,Macron defiende la libertad y el derecho de Europa,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/macron-exige-que-rusia-pague-por-los-ataques-a-ucrania-y-anuncia-mas-presion-de-la-ue/,Macron dice que Rusia tiene que pagar por sus ataques a Ucrania,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/nos-enviaron-a-africa-sin-avisarnos-migrantes-denuncian-deportacion-forzada-desde-ee-uu/,"Migrantes de Honduras, Cuba y Ecuador acusan a EE.UU.",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/quien-podria-ser-el-proximo-lider-de-los-1300-millones-de-catolicos-en-el-mundo/,"¿Quién podría ser el próximo líder de los 1,300 millones de católicos en el mundo? - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/restricciones-migratorias-eeuu-2026-dominicanos/,¿Qué cambian las nuevas restricciones migratorias en EE.UU.?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/rusia-espera-una-nueva-propuesta-de-paz-para-ucrania-tras-el-fracaso-del-acuerdo-con-ee-uu/,El Kremlin espera las nuevas propuestas de paz de EE.UU,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/rusia-lanza-un-ataque-masivo-contra-fabricas-militares-y-puertos-de-ucrania/,Rusia realiza ataque quirúrgico en Ucrania,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/trump-asegura-que-cancelo-un-ataque-contra-iran-y-reanudara-las-negociaciones-este-lunes/,Trump afirma que reinicia diálogo con Irán,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/us-13000-millones-petroleo-venezolano-estados-unidos/,¿Dónde están los fondos del petróleo venezolano?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/internacional/visa-schengen-para-republica-dominicana-por-que-el-pais-sigue-bajo-el-regimen-de-visado/,¿Por qué los dominicanos necesitan visa para viajar a Europa?,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/internacional/vuelos-entre-republica-dominicana-y-colombia-se-mantienen-normales-o-hay-cancelaciones-tras-el-terremoto/,¿Se cancelaron vuelos entre RD y Colombia tras el terremoto?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/christian-cabral-grupo-marti/,Christian Cabral: hitos y visión del VP corporativo de Grupo Martí,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/interview/cilpen/,Cilpen: Cumpliendo con los 17 Objetivos de Desarrollo Sostenible,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/interview/enrique-franklin-scotia-gbs-tarea-del-dia-simplificar-operaciones-de-un-banco-global/,Enrique Franklin (Scotia GBS): simplificar operaciones de un banco global,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/frank-alvarez-grupo-rica/,"Frank Álvarez (Grupo Rica): ""El CFO es el hígado de una empresa""",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/interview/gcs-systems-rd-fernando-tocora/,"GCS Systems RD, fintech de referencia en República Dominicana",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/interview/hugo-iv-beras-goico-bbb-foods/,"Hugo IV Beras-Goico: De pasión por el chicharrón, a negocio global",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/jeffrey-rannik-grupo-rannik/,"Grupo Rannik, más de un siglo de servicios guiados por la innovación",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/lumiere-luis-sturla-joseph-cohen/,Lumiere. 'Iluminando' proyectos con eficiencia y superando expectativas,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/resultados-de-la-loteria-nacional-del-jueves-30-de-abril-de-2026/,Resultados de la lotería nacional del jueves 30 de abril de 2026 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/interview/therrestra-hugo-perez-ovalles/,Therrestra: Contribuyendo a una construcción sostenible,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/interview/tomas-a-martinez-mastercard/,Tomás A. Martínez y el ADN innovador de Mastercard,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/juegos-olimpicos/el-motivador-premio-para-las-reinas-del-caribe-en-paris-2024/,"El ""motivador"" premio para las Reinas del Caribe en París 2024 - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/juegos-olimpicos/historico-estados-unidos-alcanza-las-3000-medallas-olimpicas/,"Histórico: EE.UU. alcanza las 3,000 medallas olímpicas - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/juegos-olimpicos/los-deportistas-olimpicos-mas-exitosos-de-la-historia/,Los deportistas olímpicos más exitosos de la historia - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/juegos-olimpicos/seleccion-dominicana-de-futbol-debuta-manana-en-paris-2024/,Selección dominicana de fútbol debuta en Paris 2024 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/legal/monopolios-digitales-casos-que-cambiaron-las-reglas/,Monopolios digitales: casos que cambiaron las reglas  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/12-libros-12-meses-libros-feministas-que-cambiaran-tu-vision-este-2022/,12 libros = 12 meses: libros feministas que cambiarán tu visión este 2022,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/alto-lujo-y-descubrimiento-en-las-islas-encantadas/,Pikaia Lodge: lujo sostenible en uno de los destinos más exclusivos del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/automoviles/jaguar-e-type-el-auto-mas-bello-jamas-creado/,Jaguar E-Type: El auto más bello jamás creado - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/jimmy-llibre-piloto/,"Jimmy Llibre: ""Por mi carácter, mi familia no imaginaba que sería piloto""",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/automoviles/las-10-marcas-de-carros-mas-prestigiosas-de-2024/,Las 10 marcas de carros más prestigiosas de 2024  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/automoviles/las-10-marcas-de-carros-mas-prestigiosas-de-2024/,Page not found - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/las-conexiones-entre-los-grandes-grupos-automotrices-y-sus-marcas/,Las conexiones entre los grandes grupos automotrices y sus marcas - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/los-carros-de-los-pilotos-de-la-formula-1-fuera-de-las-pistas/,Los carros de los pilotos de la Formula 1 fuera de las pistas - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/mercedes-maybach-sl-680-monogram-series-la-cumbre-del-lujo-automotriz/,Mercedes-Maybach SL 680 Monogram Series: La cumbre del lujo automotriz - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/porsche-911-gt3-y-gt3-touring-2025-llegan-a-republica-dominicana/,Porsche 911 GT3 y GT3 Touring 2025 llegan a República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/automoviles/rolls-royce-droptail-la-rose-noire-el-supercarro-que-cuesta-mas-que-un-jet-privado/,Rolls-Royce Droptail La Rose Noire: el supercarro que cuesta más que un jet privado - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/balon-fifa-mundial-de-futbol/,Así reinterpreta la FIFA el espíritu del Mundial de Fútbol 2026,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/copa-del-mundo-fifa-2026-de-que-esta-hecha-y-cuanto-vale-el-trofeo-mas-famoso-del-futbol/,¿Cuánto vale la Copa del Mundo 2026?,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/de-monaco-a-india-las-10-casas-mas-caras-del-mundo-en-2026/,De Mónaco a India: las 10 casas más caras del mundo en 2026 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/dentro-del-legado-ambani-poder-lujo-y-fortuna/,La 8va. familia más rica del mundo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/dentro-del-legado-ambani-poder-lujo-y-fortuna/,Page not found - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/el-boom-fitness-de-los-gimnasios-boutique-en-republica-dominicana/,El boom fitness de los gimnasios boutique en República Dominicana - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/el-dinero-da-la-felicidad-harvard-tiene-la-respuesta/,"¿El dinero da la felicidad?, Harvard tiene la respuesta - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/el-spectre-de-la-exclusividad/,El Spectre de la exclusividad - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/el-vino-chileno-que-conquisto-al-mundo-don-melchor-2021/,El vino chileno que conquistó al mundo: Don Melchor 2021 - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/estafas-europa-que-debes-evitar-si-viajas-por-primera-vez/,10 estafas en Europa que debes evitar si viajas por primera vez,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/estas-son-las-10-peores-peliculas-de-tim-burton-segun-imdb/,Estas son las 10 peores películas de Tim Burton según IMDB - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/estas-son-las-playas-mejor-valoradas-para-semana-santa-cerca-de-santo-domingo/,Estas son las playas mejor valoradas para Semana Santa cerca de Santo Domingo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/anillo-de-los-campeones-del-mundial-2026-cuanto-cuesta-y-de-que-esta-hecho-el-anillo-unico/,Anillo del Mundial 2026: cuánto cuesta y de qué está hecho,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/asi-es-el-exclusivo-baul-de-louis-vuitton-que-resguarda-la-copa-del-mundial-2026/,Louis Vuitton presenta el baúl oficial de la Copa Mundial 2026,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/asi-es-el-tesla-diner-un-futurista-restaurante-que-mezcla-cine-robots-y-comida-rapida/,"Así es el Tesla Diner, un futurista restaurante que mezcla cine, robots y comida rápida - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/asi-sera-el-espectaculo-de-clausura-de-los-juegos-centroamericanos-y-del-caribe-santo-domingo-2026/,Clausura de los Juegos Centroamericanos 2026: hora y detalles,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/cafeterias-exclusivas-las-marcas-de-lujo-que-conquistan-tu-paladar/,Cafeterías exclusivas: Las marcas de lujo que conquistan tu paladar - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/conciertos-en-republica-dominicana-este-fin-de-semana-artistas-fechas-y-escenarios/,Conciertos en República Dominicana este fin de semana,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/conciertos-en-republica-dominicana-la-cartelera-de-shows-que-no-te-puedes-perder-este-fin-de-semana/,Qué hacer este fin de semana en RD: conciertos y teatro,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/cual-es-la-mejor-ciudad-del-mundo-para-comer-en-2026-segun-time-out/,Lima lidera las mejores ciudades para comer en 2026,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/cuales-son-las-boutiques-mas-hermosas-del-planeta-claves-de-los-disenos-premiados-por-el-prix-versailles/,"Las mejores boutiques del mundo en 2026, según Prix Versailles",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/de-la-cocina-fusion-a-los-premios-globales-todo-sobre-la-ciudad-elegida-como-la-mejor-del-mundo-para-comer/,Lima es la mejor ciudad del mundo para comer en 2026,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/de-meca-vacacional-a-capital-del-superlujo-por-que-miami-ya-es-mas-cara-que-nueva-york/,Miami ya es más caro que Nueva York: así cambió el costo de vida,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/de-ricky-martin-a-shakira-todas-las-canciones-oficiales-de-la-copa-del-mundo-de-1962-a-2026/,Canciones del Mundial: de Waka Waka a Dai Dai en 2026,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/el-nuevo-mapa-de-los-millonarios-a-donde-se-esta-mudando-la-riqueza-mundial/,Los países que atraen a los millonarios que cambian de residencia,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/el-nuevo-mapa-de-los-millonarios-adonde-se-esta-mudando-la-riqueza-mundial/,Los países que atraen a los millonarios que cambian de residencia,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/formula-1-grand-prix-singapur/,La Fórmula 1 se convirtió en arte durante el Grand Prix Singapur,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/los-mejores-restaurantes-de-latinoamerica-en-2025/,Los mejores restaurantes de Latinoamérica en 2025 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/los-parques-publicos-mas-hermosos-del-mundo-el-ranking-de-ad-magazine/,Los mejores parques públicos del mundo que debes visitar,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/miami-vs-nueva-york-en-cual-de-las-dos-ciudades-es-mas-caro-vivir/,¿Es más caro vivir en Miami o Nueva York? Esto revelan los datos,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/por-que-santo-domingo-se-esta-convirtiendo-en-una-ciudad-que-nunca-duerme/,¿Por qué Santo Domingo se está convirtiendo en una ciudad que nunca duerme? - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/ranking-estos-son-los-10-mejores-restaurantes-del-mundo-2025/,Ranking: Estos son los 10 mejores restaurantes del mundo 2025 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/ranking-los-10-mejores-paises-para-el-enoturismo/,Ranking: Los 10 mejores países para el enoturismo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/ranking-time-out-2026-las-mejores-ciudades-del-mundo-para-el-arte-y-la-cultura/,Las ciudades más culturales del mundo en 2026,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/revelan-las-10-mejores-ciudades-pequenas-pero-poderosas-para-vivir-en-estados-unidos-en-2026/,Las 10 mejores ciudades pequeñas para vivir en Estados Unidos,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/experiencias/sale-a-la-venta-la-mansion-de-scarface-de-al-pacino-por-us201-millones-en-florida/,Sale a la venta la mansión de ‘Scarface’ de Al Pacino por US$201 millones en Florida - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/tras-su-boda-cuanto-suma-la-fortuna-de-cristiano-ronaldo-y-georgina-rodriguez/,Cristiano Ronaldo y Georgina Rodríguez: US$1.21 mil millones,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/experiencias/tres-playas-dominicanas-elegidas-entre-las-mejores-del-mundo-en-the-worlds-50-best-beaches-2026/,Las mejores playas de República Dominicana en 2026,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/fenix-chronos-de-garmin/,Fenix Chronos de Garmin - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/festival-de-cannes-2026-la-permanencia-cultural-del-cine-como-valor-diferenciador-en-la-era-de-la-inmediatez/,Festival de Cannes 2026: La permanencia cultural del cine como valor diferenciador en la era de la inmediatez - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/anantara-golden-triangle-un-paraiso-en-la-jungla/,Anantara Golden Triangle: Un paraíso en la jungla - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/dior-llega-a-venecia-una-experiencia-de-lujo-en-el-hotel-cipriani/,Dior llega a Venecia: Una experiencia de lujo en el Hotel Cipriani - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/dolly-parton-hotel/,Dolly Parton transforma Nashville: su primer hotel promete,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/la-torre-senna-un-monumento-a-la-grandeza-de-ayrton-senna/,La Torre Senna: Un monumento a la grandeza de Ayrton Senna - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/los-mejores-rooftops-de-hoteles-de-lujo-en-el-mundo/,Los mejores rooftops de hoteles de lujo en el mundo - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/hoteles/lujo-relax-y-aventura-knockranny-house-hotel-spa-lo-tiene-todo/,"Lujo, relax y aventura: Knockranny House Hotel & Spa lo tiene todo - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/hoteles/rusia-invertira-mas-de-2100-millones-de-dolares-para-la-construccion-de-hoteles/,"Rusia invertirá más de 2,100 millones de dólares para la construcción de hoteles - Revista Mercado",0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/inversiones-de-lujo-mas-rentables/,Estas son las inversiones de lujo más rentables de los últimos 10 años,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/jeju-la-isla-volcanica-que-conquista-desde-el-mar-de-corea/,"Jeju, la isla volcánica que conquista desde el mar de Corea - Revista Mercado",0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/juan-luis-guerra-patrimonio-musical-y-poetico/,Juan Luis Guerra: patrimonio musical y poético - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/la-caida-del-consumo-de-alcohol-en-restaurantes-y-bares-transforma-el-negocio-de-la-hosteleria/,La caída del alcohol transforma bares y restaurantes en EE. UU.,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/la-compra-mas-grande-hecha-con-tarjeta-de-credito-us170-millones-en-una-sola-transaccion-que-fue-lo-que-se-compro/,La compra más grande hecha con tarjeta de crédito: US$170 millones en una sola transacción ¿que fue lo que se compró? - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/la-pelicula-de-terror-que-hollywood-no-se-atrevia-a-hacer-asi-es-ice-cream-man-de-eli-roth/,Eli Roth regresa a la gran pantalla con 'Ice Cream Man',0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/lamborghini-tower-miami/,Fabio Lamborghini va a por Miami - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/las-mansiones-de-las-estrellas-del-mundial-2026-la-de-ronaldo-es-la-mas-cara/,Las mansiones de los futbolistas del Mundial 2026,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/las-mejores-ciudades-del-mundo-en-2026-que-ciudades-de-america-latina-entraron-en-el-ranking/,Las mejores ciudades del mundo en 2026: qué ciudades de América Latina entraron en el ranking - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/latinos-ventas-estados-unidos/,Estos son los artistas latinos con más ventas en Estados Unidos,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/live-nation-y-sd-concerts-unen-fuerzas-para-revolucionar-los-conciertos-en-latinoamerica/,Live Nation y SD Concerts unen fuerzas para revolucionar los conciertos en Latinoamérica - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/lo-que-oculta-isla-de-cavallo-la-realeza-y-sus-fiestas-interminables-en-playas-privadas/,Lo que oculta Isla De Cavallo: la realeza y sus fiestas interminables,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-10-mejores-restaurantes-de-nueva-york-en-2026-segun-la-guia-michelin/,Mejores restaurantes de Nueva York 2026 Michelin: un top - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-4-restaurantes-mas-exclusivos-del-mundo-en-2026/,Los 4 restaurantes más exclusivos del mundo en 2026 - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-5-mejores-libros-para-viajar-sin-salir-de-casa/,Los 5 mejores libros para viajar sin salir de casa  - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-7-campos-de-golf-mas-destacados-en-republica-dominicana/,Los 7 campos de golf más destacados en República Dominicana  - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/los-colores-que-usan-los-millonarios-para-parecer-mas-ricos-de-lo-que-dicen/,Colores que usan los millonarios para proyectar riqueza,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-destinos-mas-lujosos-del-mundo-para-cerrar-el-ano-con-estilo/,Los destinos más lujosos del mundo para cerrar el año con estilo - Revista Mercado,0,0,0,0.000000,0.00
actual,2026-08-02,2026-08-18,/lifestyle/los-ricos-se-mudan-a-nuevos-barrios-en-barcelona/,Los ricos se mudan a nuevos barrios en Barcelona - Revista Mercado,0,0,0,0.000000,0.00
anterior,2026-07-16,2026-08-01,/lifestyle/lujo-en-altamar-los-cruceros-mas-esperados-de-2026/,Lujo en altamar: los cruceros más esperados de 2026 - Revista Mercado,0,0,0,0.000000,0.00
