periodo,periodo_inicio,periodo_fin,pagePath,pageTitle,screenPageViews,totalUsers,sessions,engagementRate,averageSessionDuration
actual,2026-07-26,2026-08-11,/mercado-women/leadership/las-mujeres-que-conformaron-las-mas-destacadas-en-the-best-of-dr-2024/,Las mujeres más destacadas en The Best of DR 2024,6,3,5,1.000000,88.02
actual,2026-07-26,2026-08-11,/mercado-women/leadership/leah-francis-campos-embajada-de-estados-unidos/,Leah Francis Campos nueva embajadora de EE.UU. en RD,6,1,1,1.000000,101.28
actual,2026-07-26,2026-08-11,/mercado-women/leadership/leena-nair-reconocida/,"Leena Nair, reconocida por la realeza y admirada por la industria",6,3,4,1.000000,147.48
anterior,2026-07-09,2026-07-25,/mercado-women/leadership/maria-amelia-marranzini/,María Amelia Marranzini: diplomacia en la nueva economía LATAM,6,3,3,1.000000,74.59
anterior,2026-07-09,2026-07-25,/mercado-women/leadership/michelle-bachelet-candidatura-onu/,Michelle Bachelet: fortalezas y obstáculos en su carrera por la ONU,6,3,3,1.000000,106.25
actual,2026-07-26,2026-08-11,/mercado-women/leadership/multimillonarias-y-sus-historias/,Las multimillonarias que controlan el mundo (y sus historias),6,3,4,1.000000,362.83
actual,2026-07-26,2026-08-11,/mercado-women/leadership/quien-es-leah-francis-embajadora-de-eeuu/,¿Quién es Leah Francis y qué aportes traerá como embajadora?,6,2,2,1.000000,167.46
anterior,2026-07-09,2026-07-25,/mercado-women/leadership/rosa-olga-medrano-liderazgo-basado-en-el-servicio-a-traves-de-la-radio/,Rosa Olga Medrano: el servicio a través de la radio,6,3,4,0.750000,75.34
actual,2026-07-26,2026-08-11,/mercado-women/leadership/spanx-de-sara-blakely/,Spanx: el sueño del millón de dólares de Sara Blakely,6,2,3,1.000000,178.93
anterior,2026-07-09,2026-07-25,/mercado-women/lisa-nelson-say-yes-faster-del-data-credito-en-republica-dominicana/,"Lisa Nelson: ""say yes faster"" del Data-Crédito en República Dominicana - Revista Mercado",6,1,1,1.000000,1612.11
anterior,2026-07-09,2026-07-25,/mercado-women/marco-legal-dominicano-sobre-los-derechos-de-la-mujer/,Marco legal dominicano sobre los derechos de la mujer - Revista Mercado,6,3,4,1.000000,614.17
anterior,2026-07-09,2026-07-25,/mercado-women/maria-ariza-la-mujer-que-revoluciono-el-mercado-bursatil-mexicano/,"María Ariza, la mujer que revolucionó el mercado bursátil mexicano - Revista Mercado",6,2,2,1.000000,106.82
actual,2026-07-26,2026-08-11,/mercado-women/maria-dimitrova-una-deportista-con-nuevas-direcciones-de-alta-ejecutiva/,"María Dimitrova, una deportista con nuevas direcciones de alta ejecutiva",6,3,3,1.000000,43.87
actual,2026-07-26,2026-08-11,/mercado-women/maria-elena-aybar-abogado-empresarial/,"María Elena Aybar, una defensora del derecho empresarial - Revista Mercado",6,3,3,1.000000,12.82
anterior,2026-07-09,2026-07-25,/mercado-women/maria-tejada-la-primera-mujer-en-comandar-el-escuadron-de-combate-de-las-fuerzas-armadas/,"María Tejada, la primera mujer en comandar el Escuadrón de Combate de las Fuerzas Armadas - Revista Mercado",6,2,3,1.000000,88.51
anterior,2026-07-09,2026-07-25,/mercado-women/maria-waleska-ceo-de-nap-del-caribe-como-empoderar-a-las-mujeres-en-tecnologia/,"María Waleska, CEO de NAP del Caribe: ¿Cómo empoderar a las mujeres en tecnología? - Revista Mercado",6,3,3,1.000000,20.82
anterior,2026-07-09,2026-07-25,/mercado-women/marileidy-paulino-se-corona-como-la-primera-embajadora-dominicana-de-adidas/,"Marileidy Paulino, la primera embajadora dominicana de Adidas",6,2,3,1.000000,177.26
actual,2026-07-26,2026-08-11,/mercado-women/melba-segura-de-grullon-una-propuesta-de-desarrollo-desde-el-sur/,Melba Segura de Grullón: una propuesta de desarrollo desde el Sur,6,3,5,1.000000,64.19
anterior,2026-07-09,2026-07-25,/mercado-women/miedo-a-hablar-en-publico-libros-para-superar-el-miedo/,Que el miedo a hablar en público no te detenga: libros para superarlo,6,3,4,1.000000,1.25
actual,2026-07-26,2026-08-11,/mercado-women/milka-santana-founder-de-perfecto-labs-una-leccion-de-negocios-con-proposito/,"Milka Santana, Founder de Perfecto Labs: una lección con propósito",6,3,4,1.000000,53.32
actual,2026-07-26,2026-08-11,/mercado-women/monika-leschorn-emprendedora-transformo-la-maternidad/,Mónika Leschorn: emprendedora dominicana que transformó la maternidad - Revista Mercado,6,3,3,1.000000,133.02
actual,2026-07-26,2026-08-11,/mercado-women/mujeres-luchan-por-la-equidad-en-un-nuevo-terreno-el-de-la-ia/,Mujeres luchan por la equidad en un nuevo terreno: el de la IA,6,3,3,1.000000,57.24
anterior,2026-07-09,2026-07-25,/mercado-women/paola-rainieri-la-voz-femenina-del-turismo-dominicano/,Paola Rainieri: el ADN del turismo dominicano - Revista Mercado,6,3,3,1.000000,138.65
actual,2026-07-26,2026-08-11,/mercado-women/pinceladas-que-comunican-el-maquillaje-como-postura-politica/,Pinceladas que comunican: el maquillaje como postura política,6,3,5,1.000000,5.43
anterior,2026-07-09,2026-07-25,/mercado-women/power-women-dominicanas-en-ruta-hacia-el-exito/,Destacadas CEO dominicanas en la Hoja de Ruta hacia el Éxito,6,3,4,1.000000,6.40
anterior,2026-07-09,2026-07-25,/mercado-women/raffaella-delfino-construyendo-las-bases-para-las-mujeres-mas-influyentes-de-la-region-este/,"Raffaella Delfino, construyendo las bases para las Mujeres más Influyentes de la Región Este - Revista Mercado",6,3,4,1.000000,9.61
actual,2026-07-26,2026-08-11,/mercado-women/rosanna-rivera-con-el-norte-de-la-ciudad-colonial-en-sus-manos/,"Rosanna Rivera, con el norte de la Ciudad Colonial en sus manos - Revista Mercado",6,3,5,1.000000,3.59
actual,2026-07-26,2026-08-11,/mercado-women/selinee-mendez/,"Selinée Méndez, una mujer de negocios naturalmente bella",6,3,3,1.000000,470.52
actual,2026-07-26,2026-08-11,/mercado-women/the-community-for-learning-la-ensenanza-para-un-mundo-cambiante/,The Community for learning: la enseñanza para un mundo cambiante - Revista Mercado,6,3,3,1.000000,21.82
anterior,2026-07-09,2026-07-25,/mercado-women/trends/cuanto-cuesta-la-boda-de-taylor-swift-el-millonario-presupuesto-revelado-por-cnn/,Taylor Swift y Travis Kelce: cuánto costará la boda más esperada,6,3,4,1.000000,23.24
actual,2026-07-26,2026-08-11,/mercado-women/trends/cuatro-shows-us-1-6-millones-el-ano-de-karol-g/,"Cuatro shows, US$ 1.6 millones: el año de Karol G  - Revista Mercado",6,1,1,1.000000,14.44
anterior,2026-07-09,2026-07-25,/mercado-women/trends/dua-lipa-y-la-biblioteca-manifesto/,Dua Lipa y la millonaria apuesta cultural con Livraria Lello,6,3,4,1.000000,17.62
actual,2026-07-26,2026-08-11,/mercado-women/trends/fibra-colombiana-stella-mccartney/,Cómo la fibra de Colombia llegó a los bolsos de Stella McCartney,6,2,3,1.000000,12.47
anterior,2026-07-09,2026-07-25,/mercado-women/trends/imperio-shakira/,La matemática imposible detrás del imperio Shakira,6,3,4,1.000000,13.97
actual,2026-07-26,2026-08-11,/mercado-women/trends/kylie-jenner-glasses-by-meta/,"Meta by Kylie Jenner mezclan moda, IA y estrategia tecnológica",6,3,3,1.000000,438.78
anterior,2026-07-09,2026-07-25,/mercado-women/trends/levis-vende-dockers/,Levi's vende Dockers y apuesta por el poder femenino en el denim,6,2,4,1.000000,278.85
actual,2026-07-26,2026-08-11,/mercado-women/trends/nike-vuelve-amazon/,Adiós a la exclusividad: Nike vuelve a Amazon,6,3,3,1.000000,24.40
anterior,2026-07-09,2026-07-25,/mercado-women/trends/poder-silencioso-de-gisele-bundchen/,El poder silencioso de Gisele Bündchen arriba a los 45,6,3,4,1.000000,118.33
actual,2026-07-26,2026-08-11,/mercado-women/trends/todo-sobre-la-muneca-l-o-l-surprise-de-rosalia-precio-oficial-y-como-conseguirla-antes-de-que-se-agote/,Muñeca de Rosalía: así es la nueva LOL Surprise O.M.G.,6,3,3,1.000000,156.49
actual,2026-07-26,2026-08-11,/mercado-women/un-liderazgo-sin-oficina-las-claves-del-imperio-de-marta-ortega-heredera-de-zara/,"Un liderazgo sin oficina: las claves del imperio de Marta Ortega, heredera de Zara   - Revista Mercado",6,2,3,1.000000,14.60
anterior,2026-07-09,2026-07-25,/mercado-women/vivian-acra-nueva-ceo-de-marsh-mclennan-para-centroamerica-y-el-caribe/,Vivian Acra nueva CEO de Marsh McLennan para Centroamérica y el Caribe - Revista Mercado,6,3,4,0.750000,11.24
anterior,2026-07-09,2026-07-25,/mercado-women/womens-health-experts-lo-que-nadie-te-cuenta-de-la-salud-femenina/,Women's Health Experts: lo que nadie te cuenta de la salud femenina  - Revista Mercado,6,2,3,1.000000,255.81
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/como-organizarte-para-el-2025-estrategias-para-mujeres-ocupadas/,Cómo organizarte para el 2025: Estrategias para mujeres ocupadas - Revista Mercado,6,2,3,1.000000,1102.16
actual,2026-07-26,2026-08-11,/mercado-women/working-monthers/cuanto-pagan-plataformas-streaming/,¿Cuánto pagan las plataformas de streaming a las artistas?,6,2,5,1.000000,3.74
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/ley-de-la-tapa-adolescente/,La Ley de la Tapa: el error que frena a muchos adolescentes,6,3,3,1.000000,0.00
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/madres-crisis-silenciosa-domingos/,La crisis silenciosa de las madres que nunca desconectan,6,3,4,1.000000,0.00
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/madres-dominicanas/,¿Cómo son las 3 millones de madres dominicanas?,6,3,3,1.000000,37.50
actual,2026-07-26,2026-08-11,/mercado-women/working-monthers/maternidad-despues-de-los-40/,Maternidad después de los 40: países con mayor índice tardío,6,3,3,1.000000,220.09
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/ministra-sueca-y-su-bebe/,Ministra sueca: el día que un bebé entró al Consejo Europeo,6,3,3,1.000000,3.44
anterior,2026-07-09,2026-07-25,/mercado-women/working-monthers/mom-burnout/,Mom burnout: agotamiento que millones de mujeres normalizaron,6,3,3,1.000000,0.00
actual,2026-07-26,2026-08-11,/mercado-women/working-monthers/social-selling-2025-con-ia/,La fórmula del Social Selling que triunfa en 2025 (con IA),6,3,3,1.000000,1184.55
anterior,2026-07-09,2026-07-25,/mercado-women/yamily-lopez-primera-mujer-en-liderar-refidomsa/,Refidomsa PDV nombra a Yamily López como la primera mujer en liderar la institución - Revista Mercado,6,2,2,1.000000,30.65
actual,2026-07-26,2026-08-11,/mercado-women/yermys-pena-el-nuevo-adn-de-la-arquitectura-hacia-las-ciudades-sostenibles/,"Yermys Peña, el nuevo ADN de la arquitectura hacia las ciudades sostenibles - Revista Mercado",6,2,2,1.000000,22.56
anterior,2026-07-09,2026-07-25,/mercado/camara-global-de-semillas/,El arca de Noé de las semillas. Así funciona la Cámara Global de Semillas,6,2,3,1.000000,67.86
anterior,2026-07-09,2026-07-25,/mercado/chen-luning-embajador-chino-rd/,Chen Luning: Obsesión por Qusiqueya del embajador chino en RD - Revista Mercado,6,1,1,1.000000,1980.87
anterior,2026-07-09,2026-07-25,/mercado/conoce-a-los-lideres-que-marcan-la-diferencia-100-ceo-mas-destacados-de-republica-dominicana/,Conoce a los líderes que marcan la diferencia: 100 CEO más destacados de República Dominicana - Revista Mercado,6,3,4,1.000000,4.65
anterior,2026-07-09,2026-07-25,/mercado/conoce-a-los-pilares-del-empresariado-dominicano-un-linaje-de-trabajo-legado-y-tradicion/,"Conoce a los pilares del empresariado dominicano: un linaje de trabajo, legado y tradición - Revista Mercado",6,2,2,1.000000,14.57
anterior,2026-07-09,2026-07-25,/mercado/del-black-friday-al-green-friday/,Del ‘Black Friday’ al ¿‘Green Friday’? Revista Mercado -,6,3,4,1.000000,1.26
anterior,2026-07-09,2026-07-25,/mercado/oligopolios-bebidas-alcoholicas-en-el-mundo/,Los oligopolios de bebidas alcohólicas en el mundo,6,3,4,1.000000,63.56
actual,2026-07-26,2026-08-11,/mercado_interviews/251535-2/,"El Catador: 25 años de evolución de mercado, cultura de vino y amistad - Mercado Podcast - Revista Mercado",6,3,3,1.000000,887.57
actual,2026-07-26,2026-08-11,/mercado_interviews/cadocon-liderazgo-solido-para-el-sector-de-la-construccion/,CADOCON: Liderazgo sólido para el sector de la construcción - Revista Mercado,6,2,2,1.000000,280.46
actual,2026-07-26,2026-08-11,/mercado_interviews/canita-cerveza-hecha-en-rd/,Canita: Cerveza hecha en RD que triunfa internacionalmente - Revista Mercado,6,3,3,1.000000,10.16
actual,2026-07-26,2026-08-11,/mercado_interviews/casa-fiori-el-lujo-artesanal-hecho-en-republica-dominicana/,Casa Fiori: el lujo artesanal hecho en República Dominicana - Revista Mercado,6,3,3,1.000000,88.73
anterior,2026-07-09,2026-07-25,/mercado_interviews/casa-fiori-el-lujo-artesanal-hecho-en-republica-dominicana/,Casa Fiori: el lujo artesanal hecho en República Dominicana - Revista Mercado,6,3,4,1.000000,180.19
actual,2026-07-26,2026-08-11,/mercado_interviews/de-la-cia-al-servicio-diplomatico-leah-f-campos-y-sus-prioridades-en-rd/,De la CIA al servicio diplomático: Leah F. Campos y sus prioridades en RD - Revista Mercado,6,3,4,0.750000,141.08
actual,2026-07-26,2026-08-11,/mercado_interviews/grupo-noah-la-importancia-de-la-innovacion-gastronomica/,Grupo Noah: La importancia de la innovación gastronómica - Revista Mercado,6,3,3,1.000000,139.57
anterior,2026-07-09,2026-07-25,/mercado_interviews/grupo-noah-la-importancia-de-la-innovacion-gastronomica/,Grupo Noah: La importancia de la innovación gastronómica - Revista Mercado,6,3,4,1.000000,46.03
anterior,2026-07-09,2026-07-25,/mercado_interviews/innovacion-pereyra-asociados/,"Innovación legal y digital, por Luis Miguel Pereyra - Revista Mercado",6,3,3,1.000000,271.22
anterior,2026-07-09,2026-07-25,/mercado_interviews/la-alianza-velutini-selman-redefine-el-desarrollo-inmobiliario-en-republica-dominicana/,La alianza Velutini-Selman redefine el desarrollo inmobiliario en República Dominicana - Revista Mercado,6,3,3,1.000000,31.83
anterior,2026-07-09,2026-07-25,/mercado_interviews/la-apuesta-de-visa-por-digitalizar-los-pagos-en-republica-dominicana/,La apuesta de Visa por digitalizar los pagos en República Dominicana - Revista Mercado,6,3,5,0.800000,96.59
actual,2026-07-26,2026-08-11,/mercado_interviews/yvonne-patxot-or-advertising/,El riesgo como aliado de la comunicación de marcas - Revista Mercado,6,2,2,1.000000,501.62
anterior,2026-07-09,2026-07-25,/money-invest/1327m-en-ganancias-el-inesperado-repunte-de-nokia/,"1,327M en ganancias: el inesperado repunte de Nokia - Revista Mercado",6,3,4,1.000000,36.19
actual,2026-07-26,2026-08-11,/money-invest/60000-multimillonarios-concentran-la-riqueza-mundial/,"60,000 multimillonarios concentran la riqueza mundial - Revista Mercado",6,3,4,1.000000,0.73
anterior,2026-07-09,2026-07-25,/money-invest/america-latina-razones-del-largo-estancamiento-economico/,Economía de América Latina: desafíos y perspectivas 2024 - Revista Mercado,6,2,2,1.000000,1.70
anterior,2026-07-09,2026-07-25,/money-invest/asia-se-desploma-la-guerra-iran-israel-y-las-perdidas-del-sector-tecnologico-de-wall-street-hunden-las-bolsas/,Las bolsas en Asia en números rojos - Revista Mercado,6,3,4,1.000000,9.96
anterior,2026-07-09,2026-07-25,/money-invest/bancos-centrales-de-america-latina-autonomia-monetaria-frente-a-la-presion-politica-global/,Bancos Centrales de América Latina: Autonomía monetaria frente a la presión política global - Revista Mercado,6,2,3,1.000000,789.68
actual,2026-07-26,2026-08-11,/money-invest/bcrd-y-micm-revelan-datos-clave-sobre-mipymes-en-republica-dominicana/,BCRD y MICM revelan datos clave sobre MIPYMES en República Dominicana - Revista Mercado,6,1,1,1.000000,24.78
anterior,2026-07-09,2026-07-25,/money-invest/bcrd-y-micm-revelan-datos-clave-sobre-mipymes-en-republica-dominicana/,BCRD y MICM revelan datos clave sobre MIPYMES en República Dominicana - Revista Mercado,6,2,4,1.000000,294.33
actual,2026-07-26,2026-08-11,/money-invest/bernie-madoff-muere-en-prision-el-fin-de-la-gran-estafa/,Bernie Madoff muere en prisión: el fin de la gran estafa - Revista Mercado,6,2,4,1.000000,16.56
anterior,2026-07-09,2026-07-25,/money-invest/bernie-madoff-muere-en-prision-el-fin-de-la-gran-estafa/,Bernie Madoff muere en prisión: el fin de la gran estafa - Revista Mercado,6,2,3,1.000000,18.73
actual,2026-07-26,2026-08-11,/money-invest/caf-cierra-2025-con-record-historico-en-financiamiento-sostenible/,CAF cierra 2025 con récord histórico en financiamiento sostenible - Revista Mercado,6,3,4,0.750000,4.21
anterior,2026-07-09,2026-07-25,/money-invest/cierre-del-estrecho-de-ormuz-dispara-el-petroleo-y-hunde-las-bolsas-que-esta-pasando/,Ormuz y el impacto en los mercados financieros - Revista Mercado,6,3,3,1.000000,41.87
actual,2026-07-26,2026-08-11,/money-invest/cisne-verde-amenaza-economia/,El cisne verde: la nueva amenaza que vuela sobre la economía mundial,6,1,2,1.000000,66.72
actual,2026-07-26,2026-08-11,/money-invest/cuanto-se-tarda-en-abrir-una-empresa-en-latinoamerica/,¿Cuánto se tarda en abrir una empresa en Latinoamérica? - Revista Mercado,6,3,3,1.000000,0.00
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/aislamiento-base-tecnologia-edificios-antisismicos/,(not set),6,6,6,1.000000,3.55
actual,2026-07-26,2026-08-11,/money-invest/daily-news/alerta-en-las-gasolineras-el-pacto-geopolitico-secreto-que-determinara-si-el-precio-del-petroleo-se-dispara/,Precio del petróleo en alerta: el pacto entre EE.UU. e Irán,6,3,4,1.000000,0.00
actual,2026-07-26,2026-08-11,/money-invest/daily-news/alex-rodriguez-al-pabellon-de-la-fama-inmortal-del-deporte-dominicano-en-2026/,Alex Rodríguez será exaltado al Pabellón de la Fama dominicano,6,3,3,1.000000,513.26
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/apartamentos-y-yates-baratos-asi-sera-la-subasta-de-bienes-incautados-en-rd/,Subasta de bienes incautados en RD: venderán apartamentos y yates,6,3,5,1.000000,29.01
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/asi-representa-republica-dominicana-al-pais-en-el-250-aniversario-de-ee-uu/,Así representa República Dominicana al país en el 250 aniversario de EE. UU. - Revista Mercado,6,3,3,1.000000,62.20
anterior,2026-07-09,2026-07-25,/money-invest/daily-news/auge-en-rd-los-sectores-que-impulsaron-la-entrada-de-mas-de-us1500-millones-al-pais/,"RD supera US$1,500 millones en inversión extranjera en 2026",6,3,5,1.000000,17.53
actual,2026-07-26,2026-08-11,/money-invest/daily-news/caida-de-seguidores-en-instagram-la-purga-de-cuentas-que-impacta-a-usuarios/,¿Por qué estás perdiendo seguidores en Instagram?,6,3,4,0.750000,19.54
actual,2026-07-26,2026-08-11,/money-invest/daily-news/cedula-dominicana-en-el-exterior-desde-mayo-como-sacar-la-cita/,Cédula dominicana en el exterior desde mayo: cómo sacar la cita - Revista Mercado,6,2,2,1.000000,212.44
